ImageName,GT_Index,Prob_Of_Softmax,SoftMaxPredict,Prob_Of_Openmax,OpenMaxPredict
./S_P_OpenSet\1001\sp_detail_n02200198_10005.mat,1000,0.30537638,302,0.32223119949218976,302
./S_P_OpenSet\1001\sp_detail_n02200198_10009.mat,1000,0.8052716,300,0.8325045192231034,300
./S_P_OpenSet\1001\sp_detail_n02200198_1002.mat,1000,0.2056133,75,0.21422342331980831,78
./S_P_OpenSet\1001\sp_detail_n02200198_10047.mat,1000,0.83779174,70,0.8391754756674585,70
./S_P_OpenSet\1001\sp_detail_n02200198_10062.mat,1000,0.31499568,70,0.2691199834537191,70
./S_P_OpenSet\1001\sp_detail_n02200198_10063.mat,1000,0.5219767,302,0.5507676405722532,302
./S_P_OpenSet\1001\sp_detail_n02200198_10064.mat,1000,0.9461037,300,0.9436968850620315,300
./S_P_OpenSet\1001\sp_detail_n02200198_10085.mat,1000,0.75139934,313,0.7683498621879485,313
./S_P_OpenSet\1001\sp_detail_n02200198_10086.mat,1000,0.20569809,310,0.2190740888596386,310
./S_P_OpenSet\1001\sp_detail_n02200198_10089.mat,1000,0.28295818,78,0.34549644859493134,78
./S_P_OpenSet\1001\sp_detail_n02200198_10105.mat,1000,0.61462885,317,0.6208585225260124,317
./S_P_OpenSet\1001\sp_detail_n02200198_10106.mat,1000,0.48392755,72,0.4661238328994557,72
./S_P_OpenSet\1001\sp_detail_n02200198_10117.mat,1000,0.4834755,70,0.4738732911926111,70
./S_P_OpenSet\1001\sp_detail_n02200198_1012.mat,1000,0.2605936,300,0.5048572929504863,1000
./S_P_OpenSet\1001\sp_detail_n02200198_1013.mat,1000,0.5351525,324,0.5713969912877059,324
./S_P_OpenSet\1001\sp_detail_n02200198_10140.mat,1000,0.10006086,459,0.09950967088939314,459
./S_P_OpenSet\1001\sp_detail_n02200198_10146.mat,1000,0.4491678,312,0.44469226973653775,312
./S_P_OpenSet\1001\sp_detail_n02200198_10158.mat,1000,0.2182869,316,0.20552483886243422,316
./S_P_OpenSet\1001\sp_detail_n02200198_10205.mat,1000,0.8568465,904,0.48762704227557163,1000
./S_P_OpenSet\1001\sp_detail_n02200198_10218.mat,1000,0.42056236,312,0.42553687963642783,312
./S_P_OpenSet\1001\sp_detail_n02200198_10219.mat,1000,0.48132342,78,0.48929410507042875,78
./S_P_OpenSet\1001\sp_detail_n02200198_10223.mat,1000,0.8986802,70,0.8574899087184098,70
./S_P_OpenSet\1001\sp_detail_n02200198_10244.mat,1000,0.29208928,313,0.3192549133173229,313
./S_P_OpenSet\1001\sp_detail_n02200198_10283.mat,1000,0.3023381,70,0.30745756274942193,70
./S_P_OpenSet\1001\sp_detail_n02200198_10297.mat,1000,0.86181194,75,0.8653365272937366,75
./S_P_OpenSet\1001\sp_detail_n02200198_10309.mat,1000,0.22423604,815,0.3617072523640056,1000
./S_P_OpenSet\1001\sp_detail_n02200198_1031.mat,1000,0.87062967,310,0.8542863089243662,1000
./S_P_OpenSet\1001\sp_detail_n02200198_10326.mat,1000,0.4164579,78,0.4192663482176556,78
./S_P_OpenSet\1001\sp_detail_n02200198_10339.mat,1000,0.30778295,320,0.3314447048487368,320
./S_P_OpenSet\1001\sp_detail_n02200198_10354.mat,1000,0.22633104,312,0.22230214379627267,312
./S_P_OpenSet\1001\sp_detail_n02200198_10360.mat,1000,0.3998707,310,0.39972609279236226,310
./S_P_OpenSet\1001\sp_detail_n02200198_10377.mat,1000,0.6107404,75,0.643385846699407,75
./S_P_OpenSet\1001\sp_detail_n02200198_10382.mat,1000,0.41935658,985,0.4233683500518863,985
./S_P_OpenSet\1001\sp_detail_n02200198_10388.mat,1000,0.22796866,314,0.23168938968927666,314
./S_P_OpenSet\1001\sp_detail_n02200198_10396.mat,1000,0.38748825,310,0.4013719404650763,310
./S_P_OpenSet\1001\sp_detail_n02200198_1042.mat,1000,0.80804217,70,0.7900297556045031,70
./S_P_OpenSet\1001\sp_detail_n02200198_10434.mat,1000,0.27687734,312,0.27161080696796946,312
./S_P_OpenSet\1001\sp_detail_n02200198_10437.mat,1000,0.34223324,984,0.8758924888854265,1000
./S_P_OpenSet\1001\sp_detail_n02200198_10472.mat,1000,0.2875741,318,0.2968993841187569,318
./S_P_OpenSet\1001\sp_detail_n02200198_10504.mat,1000,0.12462516,123,0.12798738080763578,123
./S_P_OpenSet\1001\sp_detail_n02200198_10508.mat,1000,0.56445765,312,0.5742361768454614,312
./S_P_OpenSet\1001\sp_detail_n02200198_10547.mat,1000,0.12877537,316,0.3440782169759502,1000
./S_P_OpenSet\1001\sp_detail_n02200198_10551.mat,1000,0.27999616,75,0.3091411580505006,75
./S_P_OpenSet\1001\sp_detail_n02200198_10569.mat,1000,0.21852441,314,0.22522558817107358,314
./S_P_OpenSet\1001\sp_detail_n02200198_10575.mat,1000,0.6605133,312,0.6550821915624319,312
./S_P_OpenSet\1001\sp_detail_n02200198_10583.mat,1000,0.16779569,318,0.146483912443991,318
./S_P_OpenSet\1001\sp_detail_n02200198_10599.mat,1000,0.4612538,70,0.5500491994369356,73
./S_P_OpenSet\1001\sp_detail_n02200198_10603.mat,1000,0.16722259,700,0.8133922201696118,1000
./S_P_OpenSet\1001\sp_detail_n02200198_1063.mat,1000,0.105044365,78,0.1071201785049268,78
./S_P_OpenSet\1001\sp_detail_n02200198_10646.mat,1000,0.8217708,126,0.8329574072865998,126
./S_P_OpenSet\1001\sp_detail_n02262449_10000.mat,1000,0.25441605,318,0.2611047277624259,318
./S_P_OpenSet\1001\sp_detail_n02262449_10017.mat,1000,0.23954861,315,0.18253523562757185,315
./S_P_OpenSet\1001\sp_detail_n02262449_10035.mat,1000,0.2426178,313,0.2713370353265882,313
./S_P_OpenSet\1001\sp_detail_n02262449_10036.mat,1000,0.20375618,70,0.20969415129047947,70
./S_P_OpenSet\1001\sp_detail_n02262449_10038.mat,1000,0.48566303,325,0.30378354444832595,114
./S_P_OpenSet\1001\sp_detail_n02262449_1005.mat,1000,0.47674456,326,0.4947015860412073,326
./S_P_OpenSet\1001\sp_detail_n02262449_10094.mat,1000,0.43408817,318,0.43635902934683707,318
./S_P_OpenSet\1001\sp_detail_n02262449_10097.mat,1000,0.6442634,318,0.6476238898508995,318
./S_P_OpenSet\1001\sp_detail_n02262449_1010.mat,1000,0.5705576,326,0.5686565179370401,326
./S_P_OpenSet\1001\sp_detail_n02262449_1011.mat,1000,0.27339256,320,0.5268040863741322,1000
./S_P_OpenSet\1001\sp_detail_n02262449_10126.mat,1000,0.31413165,320,0.3066511397736934,320
./S_P_OpenSet\1001\sp_detail_n02262449_10145.mat,1000,0.08743324,318,0.3529915331823234,1000
./S_P_OpenSet\1001\sp_detail_n02262449_10170.mat,1000,0.21124987,312,0.21880292269223647,312
./S_P_OpenSet\1001\sp_detail_n02262449_1018.mat,1000,0.19150606,311,0.1888927926221168,311
./S_P_OpenSet\1001\sp_detail_n02262449_10195.mat,1000,0.4184495,319,0.26459754889184695,319
./S_P_OpenSet\1001\sp_detail_n02262449_10210.mat,1000,0.7910539,318,0.7942638178778478,318
./S_P_OpenSet\1001\sp_detail_n02262449_10217.mat,1000,0.22044432,311,0.22103217792725077,311
./S_P_OpenSet\1001\sp_detail_n02262449_10231.mat,1000,0.11159019,18,0.323565801396589,1000
./S_P_OpenSet\1001\sp_detail_n02262449_10240.mat,1000,0.80726635,318,0.8469489134866492,318
./S_P_OpenSet\1001\sp_detail_n02262449_10245.mat,1000,0.21189606,310,0.2170699838206141,310
./S_P_OpenSet\1001\sp_detail_n02262449_10288.mat,1000,0.22360198,316,0.9964482497239533,1000
./S_P_OpenSet\1001\sp_detail_n02262449_10301.mat,1000,0.29760724,326,0.25252735734091536,326
./S_P_OpenSet\1001\sp_detail_n02262449_1031.mat,1000,0.8403395,318,0.8418454510249026,318
./S_P_OpenSet\1001\sp_detail_n02262449_10314.mat,1000,0.19872966,320,0.19563509282507055,320
./S_P_OpenSet\1001\sp_detail_n02262449_10329.mat,1000,0.11415458,94,0.12174257953693317,94
./S_P_OpenSet\1001\sp_detail_n02262449_10339.mat,1000,0.27287146,316,0.24076860664380995,316
./S_P_OpenSet\1001\sp_detail_n02262449_10384.mat,1000,0.6453023,326,0.6463811645371426,326
./S_P_OpenSet\1001\sp_detail_n02262449_10386.mat,1000,0.45804793,326,0.4426059847296465,326
./S_P_OpenSet\1001\sp_detail_n02262449_10388.mat,1000,0.09574686,311,0.09531694452166255,311
./S_P_OpenSet\1001\sp_detail_n02262449_10389.mat,1000,0.59825057,318,0.5820275588750184,318
./S_P_OpenSet\1001\sp_detail_n02262449_10396.mat,1000,0.82347345,73,0.8539590748104811,73
./S_P_OpenSet\1001\sp_detail_n02262449_104.mat,1000,0.16680188,313,0.17346267124045814,313
./S_P_OpenSet\1001\sp_detail_n02262449_1041.mat,1000,0.27493057,73,0.294435732296185,73
./S_P_OpenSet\1001\sp_detail_n02262449_10419.mat,1000,0.2460247,35,0.16537498485573826,35
./S_P_OpenSet\1001\sp_detail_n02262449_10422.mat,1000,0.30908883,315,0.3338768361383307,315
./S_P_OpenSet\1001\sp_detail_n02262449_10425.mat,1000,0.87295884,319,0.8285178364444221,319
./S_P_OpenSet\1001\sp_detail_n02262449_1043.mat,1000,0.20893613,318,0.17453443556654644,318
./S_P_OpenSet\1001\sp_detail_n02262449_10452.mat,1000,0.8034476,319,0.7991390611691666,319
./S_P_OpenSet\1001\sp_detail_n02262449_10453.mat,1000,0.27805352,318,0.27927861098512485,318
./S_P_OpenSet\1001\sp_detail_n02262449_10467.mat,1000,0.18544328,755,0.843030646776219,1000
./S_P_OpenSet\1001\sp_detail_n02262449_10488.mat,1000,0.118943475,71,0.11436981667752724,71
./S_P_OpenSet\1001\sp_detail_n02262449_10506.mat,1000,0.30728847,319,0.7141759399779803,1000
./S_P_OpenSet\1001\sp_detail_n02262449_10507.mat,1000,0.15243217,623,0.9466548481056973,1000
./S_P_OpenSet\1001\sp_detail_n02262449_10532.mat,1000,0.16627504,38,0.1624360775338231,38
./S_P_OpenSet\1001\sp_detail_n02262449_10543.mat,1000,0.69267404,608,0.6202970866703262,1000
./S_P_OpenSet\1001\sp_detail_n02262449_10545.mat,1000,0.1629276,418,0.1527680279962455,769
./S_P_OpenSet\1001\sp_detail_n02262449_10560.mat,1000,0.42083693,679,0.4097412161362805,679
./S_P_OpenSet\1001\sp_detail_n02262449_10561.mat,1000,0.24434212,312,0.2444737424164408,312
./S_P_OpenSet\1001\sp_detail_n02262449_10571.mat,1000,0.34513956,320,0.34123826150397873,320
./S_P_OpenSet\1001\sp_detail_n02262449_10579.mat,1000,0.19940552,112,0.9391510387040407,1000
./S_P_OpenSet\1001\sp_detail_n02274822_1002.mat,1000,0.45502272,56,0.457704835641341,56
./S_P_OpenSet\1001\sp_detail_n02274822_10069.mat,1000,0.6266712,326,0.6262104434456673,326
./S_P_OpenSet\1001\sp_detail_n02274822_10112.mat,1000,0.78857005,322,0.8630039533757392,322
./S_P_OpenSet\1001\sp_detail_n02274822_1012.mat,1000,0.38448602,989,0.3852354038741132,989
./S_P_OpenSet\1001\sp_detail_n02274822_1017.mat,1000,0.22133386,321,0.2275975754432838,321
./S_P_OpenSet\1001\sp_detail_n02274822_10199.mat,1000,0.38610452,304,0.3824230977964048,304
./S_P_OpenSet\1001\sp_detail_n02274822_1020.mat,1000,0.45582882,322,0.999869935527282,1000
./S_P_OpenSet\1001\sp_detail_n02274822_10214.mat,1000,0.43753177,322,0.4575641326807765,322
./S_P_OpenSet\1001\sp_detail_n02274822_1023.mat,1000,0.850558,993,0.9999999999966052,1000
./S_P_OpenSet\1001\sp_detail_n02274822_10261.mat,1000,0.22488436,322,0.39575283563125635,1000
./S_P_OpenSet\1001\sp_detail_n02274822_103.mat,1000,0.9537982,323,0.962216962062492,323
./S_P_OpenSet\1001\sp_detail_n02274822_1036.mat,1000,0.97128105,321,0.5327786042723706,1000
./S_P_OpenSet\1001\sp_detail_n02274822_10371.mat,1000,0.7876774,322,0.8200750584437697,322
./S_P_OpenSet\1001\sp_detail_n02274822_10396.mat,1000,0.77284825,322,0.7829234380033812,322
./S_P_OpenSet\1001\sp_detail_n02274822_10455.mat,1000,0.97380227,325,0.937950844634214,325
./S_P_OpenSet\1001\sp_detail_n02274822_1048.mat,1000,0.3552753,324,0.3188517988489724,324
./S_P_OpenSet\1001\sp_detail_n02274822_1053.mat,1000,0.99376184,322,0.994423266659684,322
./S_P_OpenSet\1001\sp_detail_n02274822_10531.mat,1000,0.9722201,323,0.9807889601586581,323
./S_P_OpenSet\1001\sp_detail_n02274822_10593.mat,1000,0.999811,323,0.998586474576606,323
./S_P_OpenSet\1001\sp_detail_n02274822_10606.mat,1000,0.2731833,322,0.2618633458581104,322
./S_P_OpenSet\1001\sp_detail_n02274822_1063.mat,1000,0.23485366,321,0.8890673551439907,1000
./S_P_OpenSet\1001\sp_detail_n02274822_10653.mat,1000,0.9902294,323,0.9937152471450533,323
./S_P_OpenSet\1001\sp_detail_n02274822_10659.mat,1000,0.64011943,326,0.6445112726994656,326
./S_P_OpenSet\1001\sp_detail_n02274822_10666.mat,1000,0.40935332,321,0.4236823564665377,321
./S_P_OpenSet\1001\sp_detail_n02274822_1068.mat,1000,0.6004033,323,0.6763857703972597,323
./S_P_OpenSet\1001\sp_detail_n02274822_10680.mat,1000,0.7068621,321,0.7586932439556565,321
./S_P_OpenSet\1001\sp_detail_n02274822_107.mat,1000,0.18347327,653,0.20635284824787847,653
./S_P_OpenSet\1001\sp_detail_n02274822_1070.mat,1000,0.9608072,321,0.5045698420412974,1000
./S_P_OpenSet\1001\sp_detail_n02274822_1073.mat,1000,0.25561067,322,0.19044202654583825,322
./S_P_OpenSet\1001\sp_detail_n02274822_10741.mat,1000,0.99482346,323,0.9904598521255383,323
./S_P_OpenSet\1001\sp_detail_n02274822_1077.mat,1000,0.20422539,191,0.9999945192824089,1000
./S_P_OpenSet\1001\sp_detail_n02274822_1087.mat,1000,0.56013954,323,0.5896683385725472,323
./S_P_OpenSet\1001\sp_detail_n02274822_1088.mat,1000,0.23576625,625,0.971812075628965,1000
./S_P_OpenSet\1001\sp_detail_n02274822_1099.mat,1000,0.29033315,322,0.3853922316245223,322
./S_P_OpenSet\1001\sp_detail_n02274822_1110.mat,1000,0.4378596,322,0.5341128024341971,1000
./S_P_OpenSet\1001\sp_detail_n02274822_1112.mat,1000,0.8511485,324,0.7159786825333827,324
./S_P_OpenSet\1001\sp_detail_n02274822_1113.mat,1000,0.577162,326,0.5214813161948717,326
./S_P_OpenSet\1001\sp_detail_n02274822_1118.mat,1000,0.94110286,321,0.9654201151226058,321
./S_P_OpenSet\1001\sp_detail_n02274822_1125.mat,1000,0.69985867,326,0.7015554619546609,326
./S_P_OpenSet\1001\sp_detail_n02274822_1126.mat,1000,0.6164383,323,0.6413042586725626,323
./S_P_OpenSet\1001\sp_detail_n02274822_113.mat,1000,0.78678554,323,0.4934411622311579,1000
./S_P_OpenSet\1001\sp_detail_n02274822_1135.mat,1000,0.99986875,323,0.805168901419633,323
./S_P_OpenSet\1001\sp_detail_n02274822_1139.mat,1000,0.6139499,323,0.6806066980687348,323
./S_P_OpenSet\1001\sp_detail_n02274822_114.mat,1000,0.53037053,322,0.5587599107932268,322
./S_P_OpenSet\1001\sp_detail_n02274822_1140.mat,1000,0.9989421,323,0.9934948301633313,323
./S_P_OpenSet\1001\sp_detail_n02274822_1145.mat,1000,0.2886694,323,0.2421810561244564,323
./S_P_OpenSet\1001\sp_detail_n02274822_1146.mat,1000,0.6305095,322,0.5837561792826088,322
./S_P_OpenSet\1001\sp_detail_n02274822_1149.mat,1000,0.21641362,321,0.26553430004368533,321
./S_P_OpenSet\1001\sp_detail_n02274822_1154.mat,1000,0.9842579,321,0.9886029133722909,321
./S_P_OpenSet\1001\sp_detail_n02274822_1157.mat,1000,0.15268134,292,0.9255032737051054,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10002.mat,1000,0.288825,322,0.3026428884166234,322
./S_P_OpenSet\1001\sp_detail_n02283201_10011.mat,1000,0.5312701,324,0.5527759766201376,324
./S_P_OpenSet\1001\sp_detail_n02283201_1002.mat,1000,0.23036186,61,0.24866892343167651,61
./S_P_OpenSet\1001\sp_detail_n02283201_10025.mat,1000,0.34597158,397,0.4391546793946291,397
./S_P_OpenSet\1001\sp_detail_n02283201_10027.mat,1000,0.56406575,616,0.5844297140127821,616
./S_P_OpenSet\1001\sp_detail_n02283201_10028.mat,1000,0.68612343,309,0.4761376187222622,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10047.mat,1000,0.10820415,599,0.11447511803765971,599
./S_P_OpenSet\1001\sp_detail_n02283201_10076.mat,1000,0.44306678,946,0.45258067354116777,946
./S_P_OpenSet\1001\sp_detail_n02283201_10092.mat,1000,0.43260956,322,0.42850246846201195,322
./S_P_OpenSet\1001\sp_detail_n02283201_1011.mat,1000,0.19260359,749,0.2715137154929067,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10156.mat,1000,0.100339234,57,0.5378790834480716,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10159.mat,1000,0.9800361,325,0.9665352156033433,325
./S_P_OpenSet\1001\sp_detail_n02283201_1016.mat,1000,0.24124141,53,0.23300094624616782,53
./S_P_OpenSet\1001\sp_detail_n02283201_1017.mat,1000,0.16272976,684,0.5812221571606477,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10227.mat,1000,0.23503229,318,0.23850384332914,318
./S_P_OpenSet\1001\sp_detail_n02283201_10252.mat,1000,0.28078216,311,0.24263196479524382,311
./S_P_OpenSet\1001\sp_detail_n02283201_10256.mat,1000,0.29154104,943,0.2886456511742489,943
./S_P_OpenSet\1001\sp_detail_n02283201_10264.mat,1000,0.33013424,311,0.33313348235587725,311
./S_P_OpenSet\1001\sp_detail_n02283201_10268.mat,1000,0.23571205,322,0.2127904407717945,322
./S_P_OpenSet\1001\sp_detail_n02283201_10291.mat,1000,0.23635349,329,0.23951098428901677,329
./S_P_OpenSet\1001\sp_detail_n02283201_10314.mat,1000,0.6908286,322,0.6223746909889576,322
./S_P_OpenSet\1001\sp_detail_n02283201_10360.mat,1000,0.2828776,735,0.4342240093032932,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10377.mat,1000,0.17266484,321,0.17278829130699264,321
./S_P_OpenSet\1001\sp_detail_n02283201_10444.mat,1000,0.68619,309,0.7160621361427045,309
./S_P_OpenSet\1001\sp_detail_n02283201_1046.mat,1000,0.22595286,325,0.2914538032467947,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10469.mat,1000,0.21081874,322,0.20996307496694705,322
./S_P_OpenSet\1001\sp_detail_n02283201_10511.mat,1000,0.20798075,993,0.20065490150415033,993
./S_P_OpenSet\1001\sp_detail_n02283201_10530.mat,1000,0.38600257,303,0.3885092046841295,303
./S_P_OpenSet\1001\sp_detail_n02283201_1054.mat,1000,0.2062178,128,0.9739397617603245,1000
./S_P_OpenSet\1001\sp_detail_n02283201_1057.mat,1000,0.5526202,322,0.6635597877660753,322
./S_P_OpenSet\1001\sp_detail_n02283201_1059.mat,1000,0.18106702,5,0.5445479368326952,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10594.mat,1000,0.51398575,317,0.531318050144043,317
./S_P_OpenSet\1001\sp_detail_n02283201_10611.mat,1000,0.26273382,658,0.4495992681187155,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10617.mat,1000,0.5405518,326,0.530537483894185,326
./S_P_OpenSet\1001\sp_detail_n02283201_1063.mat,1000,0.061159413,59,0.3805517164471551,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10653.mat,1000,0.28487316,749,0.8234053146536449,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10655.mat,1000,0.19585054,308,0.23536886018270095,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10658.mat,1000,0.45504826,38,0.639442672953707,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10666.mat,1000,0.5407096,39,0.5651489322901929,39
./S_P_OpenSet\1001\sp_detail_n02283201_10676.mat,1000,0.45158753,325,0.43250913403193875,325
./S_P_OpenSet\1001\sp_detail_n02283201_1069.mat,1000,0.259839,879,0.20431495259757063,879
./S_P_OpenSet\1001\sp_detail_n02283201_1072.mat,1000,0.8270656,314,0.8689651688794722,314
./S_P_OpenSet\1001\sp_detail_n02283201_10722.mat,1000,0.4379611,76,0.4243289817423565,76
./S_P_OpenSet\1001\sp_detail_n02283201_1076.mat,1000,0.12573573,679,0.1166944914655288,679
./S_P_OpenSet\1001\sp_detail_n02283201_10783.mat,1000,0.16975829,47,0.18867024431875604,1000
./S_P_OpenSet\1001\sp_detail_n02283201_10790.mat,1000,0.09529239,24,0.999849818111805,1000
./S_P_OpenSet\1001\sp_detail_n02283201_108.mat,1000,0.4635598,314,0.4813996757216718,314
./S_P_OpenSet\1001\sp_detail_n02283201_10803.mat,1000,0.41784757,324,0.41722237464581696,324
./S_P_OpenSet\1001\sp_detail_n02283201_1083.mat,1000,0.68236184,24,0.5971654517511846,24
./S_P_OpenSet\1001\sp_detail_n02283201_10837.mat,1000,0.13789503,68,0.12160536759193027,68
./S_P_OpenSet\1001\sp_detail_n02508021_100.mat,1000,0.12985544,194,0.9953981410375903,1000
./S_P_OpenSet\1001\sp_detail_n02508021_10004.mat,1000,0.20867968,269,0.18303632535800904,383
./S_P_OpenSet\1001\sp_detail_n02508021_1001.mat,1000,0.1837985,359,0.18876112263528924,359
./S_P_OpenSet\1001\sp_detail_n02508021_10013.mat,1000,0.25684762,383,0.2451073177253269,383
./S_P_OpenSet\1001\sp_detail_n02508021_10070.mat,1000,0.092534825,568,0.24768624263906586,1000
./S_P_OpenSet\1001\sp_detail_n02508021_10102.mat,1000,0.4049356,285,0.37915848875020064,285
./S_P_OpenSet\1001\sp_detail_n02508021_1015.mat,1000,0.13675773,299,0.13247411177443888,362
./S_P_OpenSet\1001\sp_detail_n02508021_1016.mat,1000,0.11407689,500,0.12108701662160562,500
./S_P_OpenSet\1001\sp_detail_n02508021_10182.mat,1000,0.4469729,362,0.4687119156593157,362
./S_P_OpenSet\1001\sp_detail_n02508021_10184.mat,1000,0.27388075,350,0.2785867197327425,350
./S_P_OpenSet\1001\sp_detail_n02508021_10186.mat,1000,0.85058737,278,0.8702969581314409,278
./S_P_OpenSet\1001\sp_detail_n02508021_10194.mat,1000,0.23136878,362,0.2364768996343801,362
./S_P_OpenSet\1001\sp_detail_n02508021_10198.mat,1000,0.2065624,362,0.22755625737822785,362
./S_P_OpenSet\1001\sp_detail_n02508021_1021.mat,1000,0.10522221,335,0.10660140704000849,335
./S_P_OpenSet\1001\sp_detail_n02508021_10245.mat,1000,0.5814693,383,0.6154336179339535,383
./S_P_OpenSet\1001\sp_detail_n02508021_10251.mat,1000,0.48890647,383,0.4591432302403762,383
./S_P_OpenSet\1001\sp_detail_n02508021_10255.mat,1000,0.5156709,362,0.5171498286812344,362
./S_P_OpenSet\1001\sp_detail_n02508021_1028.mat,1000,0.13449667,380,0.10929497362936617,380
./S_P_OpenSet\1001\sp_detail_n02508021_10283.mat,1000,0.54893583,383,0.5635568890777198,383
./S_P_OpenSet\1001\sp_detail_n02508021_10301.mat,1000,0.12185594,357,0.11568751933319929,357
./S_P_OpenSet\1001\sp_detail_n02508021_10304.mat,1000,0.5816616,364,0.6488368822037782,364
./S_P_OpenSet\1001\sp_detail_n02508021_10328.mat,1000,0.22159126,372,0.22803727839643897,372
./S_P_OpenSet\1001\sp_detail_n02508021_10335.mat,1000,0.23034795,366,0.2448879826351699,1000
./S_P_OpenSet\1001\sp_detail_n02508021_10339.mat,1000,0.1637495,359,0.16432625286350794,359
./S_P_OpenSet\1001\sp_detail_n02508021_10341.mat,1000,0.29777187,362,0.31551640420309907,362
./S_P_OpenSet\1001\sp_detail_n02508021_10388.mat,1000,0.4417234,384,0.2848251871949033,335
./S_P_OpenSet\1001\sp_detail_n02508021_10392.mat,1000,0.23570228,955,0.9809566777941651,1000
./S_P_OpenSet\1001\sp_detail_n02508021_1040.mat,1000,0.2668596,337,0.22775673587871928,337
./S_P_OpenSet\1001\sp_detail_n02508021_10406.mat,1000,0.2662271,287,0.2697843928630946,287
./S_P_OpenSet\1001\sp_detail_n02508021_10409.mat,1000,0.06059388,174,0.05508151164489716,174
./S_P_OpenSet\1001\sp_detail_n02508021_10419.mat,1000,0.40282696,379,0.42678051981820514,379
./S_P_OpenSet\1001\sp_detail_n02508021_1042.mat,1000,0.7801535,368,0.7888357454787692,368
./S_P_OpenSet\1001\sp_detail_n02508021_10438.mat,1000,0.2844595,287,0.29516618909940195,287
./S_P_OpenSet\1001\sp_detail_n02508021_10476.mat,1000,0.31502464,383,0.27762146617418226,383
./S_P_OpenSet\1001\sp_detail_n02508021_1049.mat,1000,0.30113378,280,0.29969346044661643,280
./S_P_OpenSet\1001\sp_detail_n02508021_105.mat,1000,0.18708465,362,0.18961949730845537,362
./S_P_OpenSet\1001\sp_detail_n02508021_10501.mat,1000,0.09530672,202,0.08312875827541796,334
./S_P_OpenSet\1001\sp_detail_n02508021_10508.mat,1000,0.43998042,337,0.4303401591222781,337
./S_P_OpenSet\1001\sp_detail_n02508021_10515.mat,1000,0.15793815,384,0.1457000807342793,384
./S_P_OpenSet\1001\sp_detail_n02508021_10516.mat,1000,0.28281933,285,0.2799893385226664,285
./S_P_OpenSet\1001\sp_detail_n02508021_10552.mat,1000,0.076712266,348,0.08119186742942565,348
./S_P_OpenSet\1001\sp_detail_n02508021_10559.mat,1000,0.53188384,281,0.5544390624924743,281
./S_P_OpenSet\1001\sp_detail_n02508021_10561.mat,1000,0.24956915,383,0.20346289959825015,383
./S_P_OpenSet\1001\sp_detail_n02508021_10563.mat,1000,0.25581905,375,0.2534786467905981,375
./S_P_OpenSet\1001\sp_detail_n02508021_10566.mat,1000,0.29551274,362,0.18240666304424563,362
./S_P_OpenSet\1001\sp_detail_n02508021_1057.mat,1000,0.46484637,286,0.46464055316085745,286
./S_P_OpenSet\1001\sp_detail_n02508021_1060.mat,1000,0.66867405,362,0.6656101418190803,362
./S_P_OpenSet\1001\sp_detail_n02508021_10601.mat,1000,0.37128112,362,0.3920539235672596,362
./S_P_OpenSet\1001\sp_detail_n02508021_10610.mat,1000,0.28972197,280,0.27620474083283675,280
./S_P_OpenSet\1001\sp_detail_n02508021_1062.mat,1000,0.7581471,383,0.6446400573276595,383
./S_P_OpenSet\1001\sp_detail_n02537525_100.mat,1000,0.5939793,389,0.5955680127241036,389
./S_P_OpenSet\1001\sp_detail_n02537525_10009.mat,1000,0.8249527,389,0.8241240150325682,389
./S_P_OpenSet\1001\sp_detail_n02537525_101.mat,1000,0.5465927,391,0.5582039341414551,391
./S_P_OpenSet\1001\sp_detail_n02537525_10109.mat,1000,0.5302869,391,0.5306192425859502,391
./S_P_OpenSet\1001\sp_detail_n02537525_1022.mat,1000,0.609338,0,0.6064067125278318,0
./S_P_OpenSet\1001\sp_detail_n02537525_10220.mat,1000,0.25647467,785,0.25194155878399627,785
./S_P_OpenSet\1001\sp_detail_n02537525_1023.mat,1000,0.37884706,391,0.40098041478965907,391
./S_P_OpenSet\1001\sp_detail_n02537525_1024.mat,1000,0.5646965,149,0.5673169533086659,149
./S_P_OpenSet\1001\sp_detail_n02537525_1033.mat,1000,0.46353832,173,0.3319857447426739,173
./S_P_OpenSet\1001\sp_detail_n02537525_10336.mat,1000,0.47369543,390,0.48848367303885337,390
./S_P_OpenSet\1001\sp_detail_n02537525_1035.mat,1000,0.7361934,389,0.7368104752045441,389
./S_P_OpenSet\1001\sp_detail_n02537525_1038.mat,1000,0.45571342,29,0.4633416360113755,29
